Avg_Lifetime_Value,Total_Claim_Amount,Total_Policies,Avg_Monthly_Premium,Avg_Income,Total_Positive_Responses,Avg_Open_Complaints,Avg_Months_Since_Claim,High_Value_Customer,Cross_Sell_Potential,Engaged_Customer,Recency_Since_Last_Policy,Potential_Revenue_Increase,State,Coverage,Education,EmploymentStatus,Vehicle_Class,Premium_Affordability,Risk_Category,Retention_Risk,Cluster
13727.79972,604.8,2.0,126.0,0.0,1,0.0,12.0,1,0,1,4,0.0,Arizona,Extended,College,Unemployed,SUV,Low,Medium,Low,Balanced Portfolio
3189.66703,760.428495,1.0,87.0,0.0,0,0.0,6.0,0,0,0,3,0.0,Washington,Extended,Bachelor,Unemployed,Four-Door Car,Low,High,Low,"High Income, Moderate Engagement"
4502.667305,496.8,3.0,69.0,0.0,0,2.0,28.0,0,1,0,29,69.0,California,Basic,High School or Below,Unemployed,Four-Door Car,Low,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
5757.442258,174.041566,3.0,72.0,88997.0,1,0.0,9.0,0,1,1,71,72.0,Arizona,Basic,Master,Employed,Four-Door Car,High,Medium,Low,Balanced Portfolio
5616.845326,487.884823,5.0,70.0,48602.0,0,0.0,30.0,0,1,0,46,70.0,Oregon,Basic,Master,Employed,Two-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
16414.039911750002,379.2,2.0,79.0,0.0,0,0.0,14.0,1,0,0,22,0.0,Nevada,Extended,Bachelor,Unemployed,Four-Door Car,Low,Medium,Low,Stable Revenue Contributors
2759.978287,331.2,1.0,69.0,92296.0,1,0.0,4.0,0,0,1,65,0.0,Arizona,Basic,Bachelor,Employed,Two-Door Car,High,Medium,Low,Balanced Portfolio
12465.92416,357.618596,2.0,105.0,33604.0,0,0.0,5.0,1,0,0,80,0.0,California,Basic,College,Employed,SUV,High,Medium,Low,Stable Revenue Contributors
9061.767848,124.967415,3.0,115.0,37970.0,0,0.0,8.0,0,1,0,44,115.0,Oregon,Basic,College,Employed,SUV,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
3215.196994,103.750234,1.0,80.0,24191.0,0,0.0,11.0,0,0,0,32,0.0,Arizona,Extended,Master,Employed,Four-Door Car,High,Low,Low,"High Income, Moderate Engagement"
2549.080421,191.945693,1.0,64.0,52980.0,0,0.0,33.0,0,0,0,93,0.0,California,Basic,College,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
3746.751625,19.575683,1.0,94.0,41479.0,1,1.0,14.0,0,0,1,38,0.0,California,Extended,College,Employed,Two-Door Car,High,Low,Medium,Balanced Portfolio
6237.507291,432.0,3.0,90.0,0.0,0,1.0,2.0,0,1,0,46,90.0,California,Extended,High School or Below,Unemployed,Two-Door Car,Low,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
2937.424534,332.693627,1.0,73.0,83195.0,0,1.0,18.0,0,0,0,36,0.0,Nevada,Basic,Master,Employed,Two-Door Car,High,Medium,Medium,"High Income, Moderate Engagement"
2167.330201,439.2,1.0,61.0,0.0,0,0.0,16.0,0,0,0,46,0.0,Arizona,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
4755.762589,552.646907,1.0,118.0,72193.0,0,0.0,1.0,0,0,0,46,0.0,California,Premium,High School or Below,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
6739.316292,960.399730125,7.0,96.0,0.0,0,0.0,16.0,0,1,0,43,96.0,Oregon,Extended,High School or Below,Unemployed,Four-Door Car,Low,High,Low,"Moderate Income, Lower Cross-Sell Potential"
6715.294284,441.6,8.5,92.0,0.0,0,0.0,4.0,0,1,0,64,92.0,Arizona,Extended,High School or Below,Unemployed,Two-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
15956.02945,960.399730125,8.5,170.5,36354.0,0,0.0,34.0,1,1,0,28,180.0,Arizona,Extended,High School or Below,Employed,Luxury SUV,High,High,Low,Stable Revenue Contributors
5548.031892,331.2,8.5,69.0,67798.0,1,0.0,1.0,0,1,1,78,69.0,Washington,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Low,Balanced Portfolio
7247.206475,530.340202,8.0,92.0,63267.0,0,0.0,22.0,0,1,0,31,92.0,California,Extended,College,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
5439.342442,590.4,6.0,82.0,0.0,0,0.0,12.0,0,1,0,40,82.0,Nevada,Extended,High School or Below,Unemployed,Four-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
2430.506586,179.161843,1.0,61.0,83140.0,0,0.0,25.0,0,0,0,70,0.0,California,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
3645.464325,915.188647,1.0,95.0,19121.0,0,0.0,1.0,0,0,0,18,0.0,California,Extended,College,Medical Leave,Four-Door Car,High,High,Low,"High Income, Moderate Engagement"
2554.032052,405.804184,1.0,72.0,0.0,0,0.0,32.0,0,0,0,14,0.0,Arizona,Basic,High School or Below,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
6729.867925,741.6,8.5,103.0,0.0,0,0.0,13.0,0,1,0,20,103.0,Arizona,Basic,College,Unemployed,SUV,Low,High,Low,"Moderate Income, Lower Cross-Sell Potential"
16007.94954,638.4,2.0,133.0,45302.0,0,0.0,4.0,1,0,0,34,0.0,Oregon,Extended,High School or Below,Employed,SUV,High,Medium,Low,Stable Revenue Contributors
3151.16213,412.8,1.0,86.0,18486.0,0,0.0,24.0,0,0,0,95,0.0,California,Extended,Bachelor,Retired,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
5457.259678,667.2,1.0,139.0,50044.0,0,0.0,16.0,0,0,0,14,0.0,California,Extended,Bachelor,Employed,SUV,High,Medium,Low,"High Income, Moderate Engagement"
16414.039911750002,256.268091,2.0,71.0,55390.0,0,0.0,34.0,1,0,0,29,0.0,Arizona,Basic,College,Employed,Two-Door Car,High,Medium,Low,Stable Revenue Contributors
8826.961501,324.317667,7.0,113.0,28463.0,0,2.0,0.0,0,1,0,45,113.0,Oregon,Basic,Bachelor,Employed,SUV,High,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
4984.618655,80.73124,5.0,62.0,86305.0,1,0.0,1.0,0,1,1,99,62.0,California,Basic,Bachelor,Employed,Four-Door Car,High,Low,Low,Balanced Portfolio
5504.139033,350.4,5.0,73.0,0.0,1,0.0,18.0,0,1,1,45,73.0,Washington,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,Low,Balanced Portfolio
2795.546288,111.823103,1.0,70.0,69809.0,0,0.0,0.0,0,0,0,60,0.0,California,Basic,High School or Below,Employed,Two-Door Car,High,Low,Low,"High Income, Moderate Engagement"
13297.63587,316.8,2.0,66.0,88430.0,0,1.0,7.0,1,0,0,17,0.0,Oregon,Basic,College,Employed,Four-Door Car,High,Medium,Medium,Stable Revenue Contributors
4946.960039,6.395416,4.0,67.0,46239.0,0,3.0,17.0,0,1,0,1,67.0,Washington,Basic,College,Employed,Four-Door Car,High,Low,High,"Moderate Income, Lower Cross-Sell Potential"
4473.883999,600.0,1.0,125.0,0.0,0,0.0,2.0,0,0,0,84,0.0,California,Extended,High School or Below,Unemployed,SUV,Low,Medium,Low,"High Income, Moderate Engagement"
1940.981221,475.2,1.0,66.0,0.0,0,3.0,5.0,0,0,0,40,0.0,Oregon,Basic,High School or Below,Unemployed,Two-Door Car,Low,Medium,High,"High Income, Moderate Engagement"
2717.781848,326.4,1.0,68.0,66463.0,0,0.0,28.0,0,0,0,80,0.0,Nevada,Basic,Master,Employed,Two-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
6721.893743,286.781601,6.0,84.0,36510.0,0,0.0,10.0,0,1,0,36,84.0,California,Extended,College,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
10339.59799,277.448968,6.0,131.0,67134.0,0,1.0,5.0,1,1,0,63,131.0,California,Extended,Bachelor,Employed,Sports Car,High,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
5297.918924,130.697268,8.0,66.0,66203.0,0,0.0,15.0,0,1,0,38,66.0,Oregon,Basic,Bachelor,Employed,Four-Door Car,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
5294.28379,120.128737,3.0,67.0,61687.0,0,0.0,13.0,0,1,0,17,67.0,California,Basic,High School or Below,Employed,Two-Door Car,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
2756.472584,117.585017,1.0,70.0,43540.0,0,0.0,29.0,0,0,0,60,0.0,Nevada,Basic,High School or Below,Employed,Two-Door Car,High,Low,Low,"High Income, Moderate Engagement"
13406.92021,801.6,5.0,167.0,25048.0,0,0.0,0.0,1,1,0,11,167.0,California,Premium,Bachelor,Employed,SUV,Medium,High,Low,Stable Revenue Contributors
2034.993043,446.4,1.0,62.0,0.0,0,2.0,29.0,0,0,0,59,0.0,Oregon,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,Medium,"High Income, Moderate Engagement"
5391.775844,374.024077,8.0,68.0,63633.0,0,1.0,16.0,0,1,0,21,68.0,California,Basic,College,Employed,Two-Door Car,High,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
8166.878898,799.2,3.0,111.0,0.0,0,0.0,2.0,0,1,0,29,111.0,California,Premium,College,Unemployed,Four-Door Car,Low,High,Low,"Moderate Income, Lower Cross-Sell Potential"
3118.927949,357.757645,1.0,78.0,88782.0,0,0.0,6.0,0,0,0,38,0.0,Oregon,Extended,College,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
5017.851448,31.553152,3.0,62.0,79814.0,0,0.0,18.0,0,1,0,50,62.0,Nevada,Basic,Master,Employed,Four-Door Car,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
8291.659086,501.134524,3.0,106.0,85132.0,0,5.0,0.0,0,1,0,60,106.0,Arizona,Basic,High School or Below,Employed,SUV,High,Medium,High,"Moderate Income, Lower Cross-Sell Potential"
16414.039911750002,475.2,2.0,99.0,37931.0,0,0.0,8.0,1,0,0,31,0.0,Arizona,Extended,High School or Below,Employed,Four-Door Car,High,Medium,Low,Stable Revenue Contributors
4739.861234,254.308991,8.0,61.0,35039.0,0,0.0,7.0,0,1,0,87,61.0,California,Basic,Master,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
4836.892172,93.181865,3.0,61.0,39310.0,0,0.0,5.0,0,1,0,89,61.0,Oregon,Basic,Bachelor,Employed,Four-Door Car,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
4665.129599,297.6,3.0,62.0,0.0,0,0.0,26.0,0,1,0,62,62.0,Arizona,Basic,Bachelor,Unemployed,Two-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
10899.30177,323.637414,3.0,136.0,58518.0,0,0.0,17.0,1,1,0,9,136.0,Oregon,Extended,High School or Below,Employed,SUV,High,Medium,Low,Stable Revenue Contributors
9227.945752,296.637382,2.0,82.0,0.0,0,0.0,22.0,0,0,0,62,0.0,Washington,Extended,High School or Below,Unemployed,Two-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
6915.729915,520.364752,3.0,85.0,96610.0,0,0.0,6.0,0,1,0,23,85.0,Oregon,Extended,College,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
2383.731879,496.8,1.0,69.0,0.0,0,0.0,5.0,0,0,0,40,0.0,California,Basic,High School or Below,Unemployed,Two-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
4759.664624,388.8,3.0,81.0,0.0,0,3.0,10.0,0,1,0,80,81.0,California,Extended,College,Unemployed,Four-Door Car,Low,Medium,High,"Moderate Income, Lower Cross-Sell Potential"
4704.176131,326.4,3.0,68.0,0.0,0,1.0,10.0,0,1,0,48,68.0,California,Basic,College,Unemployed,Two-Door Car,Low,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
4455.518101,342.796508,8.5,62.0,31196.0,0,4.0,26.0,0,1,0,57,62.0,California,Basic,High School or Below,Employed,Two-Door Car,High,Medium,High,"Moderate Income, Lower Cross-Sell Potential"
9800.33636,257.502471,8.0,124.0,32245.0,0,0.0,4.0,0,1,0,58,124.0,California,Extended,Bachelor,Employed,SUV,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
5297.151805,336.0,4.0,70.0,23908.0,0,0.0,18.0,0,1,0,57,70.0,California,Basic,College,Medical Leave,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
4762.8179,49.011099,3.0,62.0,65795.0,0,1.0,2.0,0,1,0,85,62.0,Oregon,Basic,Bachelor,Employed,Two-Door Car,High,Low,Medium,"Moderate Income, Lower Cross-Sell Potential"
7486.171898,307.2,2.0,64.0,38725.0,0,0.0,12.0,0,0,0,58,0.0,California,Basic,High School or Below,Employed,Two-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
2619.337376,225.578841,1.0,66.0,78618.0,1,0.0,7.0,0,0,1,56,0.0,California,Basic,Bachelor,Employed,Two-Door Car,High,Medium,Low,Balanced Portfolio
4502.207001,476.385575,1.0,113.0,46402.0,0,0.0,7.0,0,0,0,2,0.0,Oregon,Premium,College,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
2478.235474,307.2,1.0,64.0,24186.0,0,0.0,8.0,0,0,0,11,0.0,California,Basic,College,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
9177.953095,683.554301,4.0,115.0,29098.0,0,0.0,21.0,0,1,0,19,115.0,California,Basic,High School or Below,Employed,SUV,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
2300.691547,302.4,1.0,63.0,25905.0,1,0.0,21.0,0,0,1,12,0.0,California,Basic,Bachelor,Retired,Four-Door Car,High,Medium,Low,Balanced Portfolio
2792.009458,528.391284,1.0,76.0,22426.0,0,1.0,9.0,0,0,0,31,0.0,Arizona,Extended,College,Employed,Four-Door Car,High,Medium,Medium,"High Income, Moderate Engagement"
15739.92367,450.090267,2.0,131.0,48096.0,0,0.0,10.0,1,0,0,3,0.0,Arizona,Extended,Master,Employed,Sports Car,High,Medium,Low,Stable Revenue Contributors
12168.74492,828.0,2.0,115.0,14973.0,1,0.0,2.0,1,0,1,75,0.0,California,Basic,Bachelor,Retired,SUV,Medium,High,Low,Balanced Portfolio
7769.841954,926.4,1.0,170.5,74365.0,0,0.0,11.0,0,0,0,85,0.0,Oregon,Basic,Bachelor,Employed,Luxury Car,High,High,Low,"High Income, Moderate Engagement"
16414.039911750002,484.013411,2.0,97.0,49078.0,1,0.0,10.0,1,0,1,3,0.0,Oregon,Extended,College,Employed,Four-Door Car,High,Medium,Low,Balanced Portfolio
9294.088719,556.8,3.0,116.0,67544.0,0,0.0,2.0,0,1,0,15,116.0,California,Basic,College,Employed,SUV,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
6785.536334,960.399730125,1.0,170.5,0.0,0,0.0,6.0,0,0,0,22,0.0,California,Premium,Bachelor,Unemployed,Sports Car,Low,High,Low,"High Income, Moderate Engagement"
7584.361069,448.061777,8.0,95.0,87473.0,0,0.0,28.0,0,1,0,7,95.0,California,Extended,College,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
5994.424627,655.2,6.0,91.0,0.0,0,0.0,26.0,0,1,0,89,91.0,Arizona,Extended,College,Unemployed,Four-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
8701.363763,684.851797,6.0,122.0,0.0,0,0.0,8.0,0,1,0,32,122.0,Oregon,Extended,College,Unemployed,SUV,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
5326.501981,294.803913,8.0,67.0,22268.0,0,0.0,12.0,0,1,0,70,67.0,Oregon,Basic,College,Employed,Two-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
7955.442668,331.2,2.0,69.0,0.0,0,0.0,11.0,0,0,0,5,0.0,Arizona,Basic,College,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
5514.344018,447.79344,4.0,71.0,23218.0,0,0.0,7.0,0,1,0,10,71.0,Oregon,Basic,High School or Below,Employed,Two-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
3423.973171,432.0,1.0,90.0,29958.0,0,0.0,8.0,0,0,0,77,0.0,Washington,Extended,College,Disabled,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
7601.951104,245.248248,4.0,96.0,47519.0,0,0.0,21.0,0,1,0,2,96.0,Oregon,Extended,Bachelor,Employed,Two-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
3919.366722,558.099357,1.0,97.0,66676.0,1,0.0,0.0,0,0,1,40,0.0,Arizona,Extended,High School or Below,Employed,Four-Door Car,High,Medium,Low,Balanced Portfolio
2397.536652,596.494439,1.0,66.0,0.0,0,0.0,23.0,0,0,0,1,0.0,Oregon,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
4876.315707,409.425049,4.0,62.0,22236.0,0,0.0,3.0,0,1,0,45,62.0,California,Basic,High School or Below,Employed,Two-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
2272.335352,219.288706,1.0,62.0,16618.0,0,0.0,0.0,0,0,0,40,0.0,Arizona,Basic,High School or Below,Medical Leave,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
11277.72488,427.52731,2.0,93.0,98138.0,0,1.0,30.0,1,0,0,10,0.0,California,Extended,Master,Employed,Four-Door Car,High,Medium,Medium,Stable Revenue Contributors
3764.465074,842.43785,1.0,94.0,92600.0,0,0.0,9.0,0,0,0,48,0.0,Nevada,Extended,Bachelor,Employed,Two-Door Car,High,High,Low,"High Income, Moderate Engagement"
2912.892035,355.2,1.0,74.0,81097.0,0,0.0,7.0,0,0,0,67,0.0,Arizona,Basic,College,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
7285.030983,386.031248,2.0,61.0,44788.0,1,0.0,6.0,0,0,1,48,0.0,Oregon,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Low,Balanced Portfolio
5345.201117,904.813121,1.0,135.0,55571.0,0,0.0,4.0,0,0,0,46,0.0,Oregon,Extended,College,Employed,SUV,High,High,Low,"High Income, Moderate Engagement"
4130.382954,523.030597,3.0,66.0,0.0,0,2.0,30.0,0,1,0,29,66.0,California,Basic,College,Unemployed,Four-Door Car,Low,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
5638.150224,48.629646,3.0,70.0,85896.0,0,0.0,28.0,0,1,0,27,70.0,Oregon,Basic,Bachelor,Employed,Four-Door Car,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
5640.021911,336.0,3.0,70.0,41396.0,0,0.0,7.0,0,1,0,7,70.0,Oregon,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
7396.283653,270.563995,3.0,92.0,71135.0,0,1.0,11.0,0,1,0,64,92.0,California,Extended,Master,Employed,Four-Door Car,High,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
7540.584824,147.128736,2.0,64.0,29697.0,0,0.0,6.0,0,0,0,43,0.0,California,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
2627.76229,240.00056,1.0,69.0,20943.0,0,0.0,0.0,0,0,0,86,0.0,California,Basic,College,Medical Leave,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
8767.626534,532.8,8.0,111.0,45484.0,0,0.0,31.0,0,1,0,28,111.0,California,Premium,Doctor,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
2538.62632,340.8,1.0,71.0,18608.0,1,0.0,13.0,0,0,1,24,0.0,Oregon,Basic,Bachelor,Retired,Four-Door Car,High,Medium,Low,Balanced Portfolio
8200.269735,331.2,2.0,69.0,24814.0,0,0.0,31.0,0,0,0,48,0.0,California,Basic,Doctor,Employed,Two-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
5534.576395,178.700204,5.0,69.0,71560.0,0,0.0,14.0,0,1,0,46,69.0,Arizona,Basic,Bachelor,Employed,Two-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
3399.125502,192.644347,1.0,87.0,28928.0,0,1.0,23.0,0,0,0,7,0.0,California,Extended,High School or Below,Employed,Four-Door Car,High,Medium,Medium,"High Income, Moderate Engagement"
5827.483965,449.63005,5.0,74.0,45794.0,0,0.0,3.0,0,1,0,38,74.0,Washington,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
5217.513287,261.930545,7.0,66.0,39854.0,1,0.0,6.0,0,1,1,4,66.0,California,Basic,Bachelor,Employed,Two-Door Car,High,Medium,Low,Balanced Portfolio
8641.530036,250.001424,8.5,109.0,78904.0,0,0.0,10.0,0,1,0,38,109.0,Washington,Basic,Bachelor,Employed,SUV,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
6227.365252,676.8,8.5,94.0,0.0,0,0.0,11.0,0,1,0,21,94.0,Arizona,Extended,College,Unemployed,Four-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
3933.813993,674.973614,1.0,103.0,25927.0,1,0.0,6.0,0,0,1,20,0.0,Oregon,Basic,High School or Below,Employed,SUV,High,Medium,Low,Balanced Portfolio
8028.179882,955.2,1.0,170.5,56482.0,0,0.0,4.0,0,0,0,75,0.0,California,Basic,Master,Employed,Luxury SUV,High,High,Low,"High Income, Moderate Engagement"
5146.80976,321.6,3.0,67.0,22594.0,0,0.0,22.0,0,1,0,41,67.0,California,Basic,Bachelor,Disabled,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
2866.824929,224.483337,1.0,72.0,87428.0,0,0.0,27.0,0,0,0,42,0.0,California,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
2563.394054,316.8,1.0,66.0,10860.0,0,0.0,30.0,0,0,0,91,0.0,California,Basic,College,Disabled,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
12421.86213,502.46107,2.0,106.0,58781.0,0,0.0,31.0,1,0,0,37,0.0,Oregon,Basic,Bachelor,Employed,SUV,High,Medium,Low,Stable Revenue Contributors
3966.129505,480.0,1.0,100.0,72439.0,0,1.0,5.0,0,0,0,22,0.0,California,Basic,College,Employed,SUV,High,Medium,Medium,"High Income, Moderate Engagement"
3887.324208,161.388136,1.0,97.0,96335.0,0,0.0,7.0,0,0,0,43,0.0,Arizona,Extended,Master,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
8406.763319,339.017729,4.0,105.0,67128.0,0,0.0,33.0,0,1,0,90,105.0,California,Basic,College,Employed,SUV,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
6005.847375,412.8,3.0,86.0,13528.0,1,0.0,21.0,0,1,1,35,86.0,California,Extended,College,Retired,Four-Door Car,High,Medium,Low,Balanced Portfolio
3944.231185,207.510821,1.0,100.0,33282.0,0,1.0,24.0,0,0,0,66,0.0,California,Basic,Bachelor,Employed,SUV,High,Medium,Medium,"High Income, Moderate Engagement"
2551.226692,392.235698,1.0,63.0,79751.0,1,0.0,15.0,0,0,1,67,0.0,Arizona,Basic,Master,Employed,Two-Door Car,High,Medium,Low,Balanced Portfolio
14567.26841,710.4,2.0,148.0,0.0,0,0.0,8.0,1,0,0,18,0.0,Arizona,Premium,Bachelor,Unemployed,SUV,Low,Medium,Low,Stable Revenue Contributors
4272.585137,419.105559,1.0,107.0,81132.0,0,0.0,19.0,0,0,0,52,0.0,Arizona,Basic,High School or Below,Employed,SUV,High,Medium,Low,"High Income, Moderate Engagement"
6382.047596,379.2,7.0,79.0,88663.0,0,0.0,20.0,0,1,0,86,79.0,Oregon,Extended,College,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
16414.039911750002,676.808053,2.0,109.0,43000.0,0,0.0,27.0,1,0,0,9,0.0,Arizona,Basic,Bachelor,Employed,SUV,High,Medium,Low,Stable Revenue Contributors
4335.676738,396.105473,1.0,114.0,30574.0,0,1.0,19.0,0,0,0,10,0.0,California,Basic,High School or Below,Employed,Sports Car,High,Medium,Medium,"High Income, Moderate Engagement"
5470.060561,702.990032,1.0,138.0,54507.0,1,0.0,20.0,0,0,1,11,0.0,Arizona,Extended,Bachelor,Employed,SUV,High,Medium,Low,Balanced Portfolio
3940.123576,25.713622,1.0,100.0,92539.0,0,0.0,1.0,0,0,0,55,0.0,Oregon,Basic,High School or Below,Employed,SUV,High,Low,Low,"High Income, Moderate Engagement"
16414.039911750002,538.689882,2.0,89.0,0.0,0,0.0,35.0,1,0,0,22,0.0,Arizona,Extended,High School or Below,Unemployed,Two-Door Car,Low,Medium,Low,Stable Revenue Contributors
4105.580991,756.0,1.0,105.0,39492.0,0,0.0,20.0,0,0,0,81,0.0,Oregon,Basic,Bachelor,Employed,SUV,High,High,Low,"High Income, Moderate Engagement"
2530.705137,61.769564,1.0,63.0,89451.0,1,0.0,11.0,0,0,1,2,0.0,California,Basic,Bachelor,Employed,Four-Door Car,High,Low,Low,Balanced Portfolio
2974.314896,5.622751,1.0,74.0,23333.0,0,0.0,8.0,0,0,0,43,0.0,Oregon,Basic,College,Employed,Four-Door Car,High,Low,Low,"High Income, Moderate Engagement"
2443.925701,124.180159,1.0,69.0,0.0,0,0.0,2.0,0,0,0,55,0.0,California,Basic,College,Unemployed,Four-Door Car,Low,Low,Low,"High Income, Moderate Engagement"
4711.038869,331.325638,4.0,61.0,24843.0,0,2.0,20.0,0,1,0,17,61.0,California,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
2521.161048,333.138214,1.0,67.0,19637.0,0,0.0,34.0,0,0,0,30,0.0,Oregon,Basic,College,Medical Leave,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
13295.60284,528.0,2.0,110.0,68009.0,0,0.0,1.0,1,0,0,2,0.0,Oregon,Basic,High School or Below,Employed,SUV,High,Medium,Low,Stable Revenue Contributors
4429.193391,537.6,1.0,112.0,20868.0,0,0.0,14.0,0,0,0,11,0.0,Oregon,Basic,High School or Below,Employed,SUV,High,Medium,Low,"High Income, Moderate Engagement"
3401.881747,691.709371,1.0,86.0,41972.0,0,0.0,20.0,0,0,0,23,0.0,California,Extended,High School or Below,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
4260.709139,446.4,3.0,62.0,0.0,0,0.0,1.0,0,1,0,73,62.0,Nevada,Basic,College,Unemployed,Four-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
5006.609577,358.985713,5.0,71.0,0.0,0,0.0,16.0,0,1,0,4,71.0,California,Basic,High School or Below,Unemployed,Two-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
4772.943848,638.4,1.0,133.0,20993.0,1,0.0,35.0,0,0,1,90,0.0,Arizona,Extended,High School or Below,Retired,SUV,High,Medium,Low,Balanced Portfolio
11005.02349,496.8,2.0,69.0,0.0,0,2.0,31.0,1,0,0,69,0.0,California,Basic,College,Unemployed,Four-Door Car,Low,Medium,Medium,Stable Revenue Contributors
16414.039911750002,756.37287,2.0,111.0,57659.0,0,0.0,24.0,1,0,0,31,0.0,Oregon,Premium,High School or Below,Employed,Four-Door Car,High,High,Low,Stable Revenue Contributors
2674.730716,331.2,1.0,69.0,56342.0,1,0.0,12.0,0,0,1,89,0.0,Oregon,Basic,College,Employed,Four-Door Car,High,Medium,Low,Balanced Portfolio
